|Unnamed: 0|seller_nickname|products|stock|price|seller_reputation|Lt|condition|isrefu|category_id|regular_price1|pxp|mix|tokens|embedding|cluster
1067|1067|065240eaed|2|38|1457.8|green_platinum|FulfilledbyMerchant|new|not refubirshed|ACC CARS & VANS|yes,no|38.36|reputation: green_platinum; products: 2; stock: 38; priceproduct: 38.36; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: ACC CARS & VANS; regularprice: yes,no; Cluster:0|62|"[ 0.00124324 -0.0178997   0.00167055 ... -0.00151774  0.01821664
  0.02355939]"|0
1068|1068|0652a896b1|1|23|375.2|light_green|Cross Docking|new|not refubirshed|TOYS AND GAMES|yes|16.31|reputation: light_green; products: 1; stock: 23; priceproduct: 16.31; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TOYS AND GAMES; regularprice: yes; Cluster:1|58|"[ 0.01364137 -0.01239728  0.00809024 ... -0.00043584  0.02128781
  0.02731184]"|1
1069|1069|0652f81627|1|3|620.0|green_silver|Cross Docking|new|not refubirshed|HOUSEHOLD ITEMS|no|206.67|reputation: green_silver; products: 1; stock: 3; priceproduct: 206.67; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD ITEMS; regularprice: no; Cluster:1|58|"[ 0.01374935 -0.01803169  0.02340126 ... -0.00099015  0.01241805
  0.01968842]"|1
1070|1070|0652fa5290|2|21|1104.0|green_gold|Cross Docking|new|not refubirshed|TOYS AND GAMES,TOOLS|no|52.57|reputation: green_gold; products: 2; stock: 21; priceproduct: 52.57; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TOYS AND GAMES,TOOLS; regularprice: no; Cluster:1|60|"[ 0.00045212 -0.00113195  0.01979035 ... -0.00705781  0.02752658
  0.01706168]"|1
1071|1071|065327f22f|1|99|448.2|green|Cross Docking|new|not refubirshed|CPG HOME CARE|no|4.53|reputation: green; products: 1; stock: 99; priceproduct: 4.53; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CPG HOME CARE; regularprice: no; Cluster:1|56|"[ 0.00926818  0.00013602  0.02701656 ... -0.00781229  0.02997337
  0.01455142]"|1
1072|1072|06536e459b|1|2|12484.0|green|Cross Docking|new|not refubirshed|FURNITURE|no|6242.0|reputation: green; products: 1; stock: 2; priceproduct: 6242.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: FURNITURE; regularprice: no; Cluster:1|57|"[-0.00507445 -0.00660519  0.03197377 ... -0.00824917  0.01210707
  0.01082111]"|1
1073|1073|0656aa5e15|23|63|185497.0|green|Other,Cross Docking|new|not refubirshed|HOUSEHOLD APPLIANCES,MUSICAL INSTRUMENTS,SMARTPHONES & TABLETS,CONSTRUCTION,MATTRESSES & SOMMIER,FURNITURE,SPORTS,HEALTH|yes,no|2944.4|reputation: green; products: 23; stock: 63; priceproduct: 2944.4; logistictype: Other,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD APPLIANCES,MUSICAL INSTRUMENTS,SMARTPHONES & TABLETS,CONSTRUCTION,MATTRESSES & SOMMIER,FURNITURE,SPORTS,HEALTH; regularprice: yes,no; Cluster:3|98|"[ 0.00323476 -0.00034799  0.02038746 ... -0.00117854  0.01613333
  0.01999002]"|3
1074|1074|065a1bb9e2|1|0|540.0|green|Cross Docking|new|not refubirshed|AUDIO & GENERAL ELECTRONICS|no|inf|reputation: green; products: 1; stock: 0; priceproduct: inf; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: AUDIO & GENERAL ELECTRONICS; regularprice: no; Cluster:1|55|"[-0.01113294  0.01094837  0.00199884 ... -0.00784769  0.02042023
  0.02324038]"|1
1075|1075|065caec8e1|1|100|447.97|red|Cross Docking|new|not refubirshed|EROTIC|no|4.48|reputation: red; products: 1; stock: 100; priceproduct: 4.48; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: EROTIC; regularprice: no; Cluster:1|55|"[-0.00414542 -0.00785326  0.00169655 ...  0.00391895  0.0046137
 -0.00531227]"|1
1076|1076|065cee290a|2|3|2089.0|green|Cross Docking|new|not refubirshed|ACC CARS & VANS|no|696.33|reputation: green; products: 2; stock: 3; priceproduct: 696.33; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ACC CARS & VANS; regularprice: no; Cluster:1|58|"[-0.0100159  -0.0052694   0.02365521 ...  0.00045154  0.0198256
  0.02614445]"|1
1077|1077|065cf00c43|1|142|1964.13|green_platinum|FulfilledbyMerchant|new|not refubirshed|HOUSEHOLD APPLIANCES|yes|13.83|reputation: green_platinum; products: 1; stock: 142; priceproduct: 13.83; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD APPLIANCES; regularprice: yes; Cluster:0|62|"[ 0.01568375 -0.01785355  0.00637835 ... -0.00288518  0.02391152
  0.02445033]"|0
1078|1078|065d4faa18|7|14|2099.4|green_silver|Cross Docking|new|not refubirshed|ANTIQUES & HOBBIES,PARTY,LIGHTING,DECOR,HABERDASHERY|yes,no|149.96|reputation: green_silver; products: 7; stock: 14; priceproduct: 149.96; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ANTIQUES & HOBBIES,PARTY,LIGHTING,DECOR,HABERDASHERY; regularprice: yes,no; Cluster:1|79|"[-0.00437892  0.00205274  0.01469006 ... -0.01798659  0.0098668
  0.00823373]"|1
1079|1079|065ddae397|4|4|17356.0|yellow|Cross Docking|used|not refubirshed|HOUSEHOLD ITEMS,CAMERAS & DRONES,SPORTS,AUDIO & GENERAL ELECTRONICS|no|4339.0|reputation: yellow; products: 4; stock: 4; priceproduct: 4339.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: HOUSEHOLD ITEMS,CAMERAS & DRONES,SPORTS,AUDIO & GENERAL ELECTRONICS; regularprice: no; Cluster:1|74|"[-0.00781183  0.01263296 -0.00409688 ...  0.00378701  0.03144909
  0.01875127]"|1
1080|1080|065ea5f961|1|795|150.0|newbie|Cross Docking|new|not refubirshed|INDUSTRY|no|0.19|reputation: newbie; products: 1; stock: 795; priceproduct: 0.19; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: INDUSTRY; regularprice: no; Cluster:2|56|"[-1.60282142e-02 -6.27158349e-03 -6.48939889e-03 ...  3.89333436e-05
  1.14165349e-02  2.20218953e-02]"|2
1081|1081|065fb3aa7a|1|41|199.0|green_silver|Cross Docking|new|not refubirshed|DECOR|no|4.85|reputation: green_silver; products: 1; stock: 41; priceproduct: 4.85; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: DECOR; regularprice: no; Cluster:1|56|"[-0.00087027 -0.00112941  0.01328758 ... -0.016221    0.01666063
  0.02142082]"|1
1082|1082|066007712d|1|1|420.0|newbie|DropShipping|used|not refubirshed|IT PERIPHERALS, PARTS & ACCESSORIES|no|420.0|reputation: newbie; products: 1; stock: 1; priceproduct: 420.0; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: used; Categories: IT PERIPHERALS, PARTS & ACCESSORIES; regularprice: no; Cluster:4|61|"[-0.00432275 -0.01592517 -0.02724424 ... -0.00143577  0.02067657
  0.01340417]"|4
1083|1083|0660758591|4|18|803.25|green_silver|FulfilledbyMerchant|new|not refubirshed|HEALTH,HAIR|yes|44.62|reputation: green_silver; products: 4; stock: 18; priceproduct: 44.62; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH,HAIR; regularprice: yes; Cluster:3|59|"[ 0.0021095  -0.00453318 -0.00802656 ... -0.00325027  0.00779467
  0.01166956]"|3
1084|1084|06611399b1|1|1|389.0|newbie|Cross Docking|used|not refubirshed|SMARTPHONES & TABLETS|no|389.0|reputation: newbie; products: 1; stock: 1; priceproduct: 389.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: SMARTPHONES & TABLETS; regularprice: no; Cluster:2|58|"[-0.01200992  0.00239842 -0.02987867 ...  0.01343543  0.01234491
  0.02429068]"|2
1085|1085|06614b27a2|1|47|197.54|green_gold|FulfilledbyMerchant|new|not refubirshed|SPORTS|yes|4.2|reputation: green_gold; products: 1; stock: 47; priceproduct: 4.2; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS; regularprice: yes; Cluster:3|56|"[-0.01189392  0.01247015 -0.00450639 ...  0.00360511  0.04346822
  0.01351179]"|3
1086|1086|0661eb0251|16|22807|4226.67|green_platinum|FulfilledbyMerchant,Cross Docking|new|not refubirshed|DECOR,TEXTILES|yes|0.19|reputation: green_platinum; products: 16; stock: 22807; priceproduct: 0.19; logistictype: FulfilledbyMerchant,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: DECOR,TEXTILES; regularprice: yes; Cluster:0|65|"[ 0.01103065  0.00541498  0.02755733 ... -0.02053292  0.0169358
  0.01316885]"|0
1087|1087|0661f800a3|1|1|150.0|yellow|Cross Docking|new|not refubirshed|TOOLS|no|150.0|reputation: yellow; products: 1; stock: 1; priceproduct: 150.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TOOLS; regularprice: no; Cluster:1|54|"[-0.02093894  0.01162946  0.00664594 ... -0.00265616  0.03280484
  0.01406766]"|1
1088|1088|06622b1f4e|1|1|3000.0|green|Cross Docking|used|not refubirshed|TELEVISIONS & STREAMING DEVICES|no|3000.0|reputation: green; products: 1; stock: 1; priceproduct: 3000.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: TELEVISIONS & STREAMING DEVICES; regularprice: no; Cluster:1|61|"[-0.00152147 -0.00559045 -0.00129686 ...  0.01080376  0.02675429
  0.01619455]"|1
1089|1089|0664ac2417|2|177|9098.0|green|Cross Docking|new|not refubirshed|HEALTH|no|51.4|reputation: green; products: 2; stock: 177; priceproduct: 51.4; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: no; Cluster:1|53|"[-0.00858209  0.00373135  0.02556718 ... -0.00398881  0.01363433
  0.02374628]"|1
1090|1090|0665729f55|1|5|3300.0|newbie|Cross Docking|new|not refubirshed|ANTIQUES & HOBBIES|no|660.0|reputation: newbie; products: 1; stock: 5; priceproduct: 660.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ANTIQUES & HOBBIES; regularprice: no; Cluster:2|60|"[-0.01735109  0.0019732  -0.00352998 ...  0.00045571  0.01678043
  0.0016069 ]"|2
1091|1091|0666595e8d|9|266|25324.0|yellow|Other,Cross Docking|new|not refubirshed|CONSTRUCTION,INDUSTRY,HOUSEHOLD APPLIANCES|no|95.2|reputation: yellow; products: 9; stock: 266; priceproduct: 95.2; logistictype: Other,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CONSTRUCTION,INDUSTRY,HOUSEHOLD APPLIANCES; regularprice: no; Cluster:1|69|"[-0.01515592 -0.00261251  0.00818674 ...  0.00713725  0.03271708
  0.00829131]"|1
1092|1092|0667077c4f|17|548|4575.95|green_platinum|FulfilledbyMerchant|new|not refubirshed|IT PERIPHERALS, PARTS & ACCESSORIES,AUDIO & GENERAL ELECTRONICS|yes,no|8.35|reputation: green_platinum; products: 17; stock: 548; priceproduct: 8.35; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: IT PERIPHERALS, PARTS & ACCESSORIES,AUDIO & GENERAL ELECTRONICS; regularprice: yes,no; Cluster:0|73|"[-0.00471196 -0.00563957 -0.00075068 ... -0.01379219  0.02557394
  0.01784263]"|0
1093|1093|0667dc9d45|1|1|375.0|green|Cross Docking|new|not refubirshed|HEALTH|no|375.0|reputation: green; products: 1; stock: 1; priceproduct: 375.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: no; Cluster:1|53|"[-0.00386688  0.00786216  0.0196063  ... -0.00627613  0.01859426
  0.01570921]"|1
1094|1094|0667fe5b2c|3|723|448.04|green_gold|FulfilledbyMerchant|new|not refubirshed|APPAREL,EROTIC|yes,no|0.62|reputation: green_gold; products: 3; stock: 723; priceproduct: 0.62; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL,EROTIC; regularprice: yes,no; Cluster:3|62|"[ 0.01112547 -0.01925741  0.01649533 ... -0.00665445  0.02905585
 -0.00276401]"|3
1095|1095|066abf557d|1|8|2568.22|green_gold|Cross Docking|new|not refubirshed|SPORTS|yes|321.03|reputation: green_gold; products: 1; stock: 8; priceproduct: 321.03; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS; regularprice: yes; Cluster:1|55|"[-0.00814393  0.00925174  0.01630282 ...  0.00289117  0.04443231
  0.02321917]"|1
1096|1096|066c94e8f8|3|644|1116.94|green|DropShipping|new|not refubirshed|APPAREL ACCESSORIES,TOOLS,TEXTILES|yes|1.73|reputation: green; products: 3; stock: 644; priceproduct: 1.73; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL ACCESSORIES,TOOLS,TEXTILES; regularprice: yes; Cluster:3|61|"[ 0.01697014  0.01611202  0.01722166 ... -0.00886235  0.03408824
  0.01248718]"|3
1097|1097|066dd869eb|1|2|1700.0|green|Cross Docking|new|not refubirshed|HEALTH|no|850.0|reputation: green; products: 1; stock: 2; priceproduct: 850.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: no; Cluster:1|53|"[-0.00370293  0.0099447   0.02500467 ...  0.00046005  0.01713617
  0.01892652]"|1
1098|1098|06749c48e5|2|49|264.0|green|Cross Docking|new|not refubirshed|SPORTS|no|5.39|reputation: green; products: 2; stock: 49; priceproduct: 5.39; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS; regularprice: no; Cluster:1|54|"[-0.00413947  0.01504593  0.0049358  ... -0.00062661  0.02722946
  0.02677442]"|1
1099|1099|0675607a51|2|23|847.0|green|DropShipping|new|not refubirshed|APPAREL|no|36.83|reputation: green; products: 2; stock: 23; priceproduct: 36.83; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL; regularprice: no; Cluster:3|54|"[ 0.02055986  0.00564239  0.0130198  ... -0.00941242  0.0292349
  0.01778384]"|3
1100|1100|067652c191|1|1300|59.0|green_silver|Cross Docking|new|not refubirshed|STATIONERY|no|0.05|reputation: green_silver; products: 1; stock: 1300; priceproduct: 0.05; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: STATIONERY; regularprice: no; Cluster:1|58|"[ 0.00991036 -0.01484295  0.03852692 ... -0.00427742  0.01494085
  0.03527367]"|1
1101|1101|0676d6da93|2|9|15279.0|green_gold|Cross Docking|new|not refubirshed|COMPUTERS & NOTEBOOKS,SMARTPHONES & TABLETS|no|1697.67|reputation: green_gold; products: 2; stock: 9; priceproduct: 1697.67; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: COMPUTERS & NOTEBOOKS,SMARTPHONES & TABLETS; regularprice: no; Cluster:1|67|"[-0.01022968 -0.00181173  0.02791623 ... -0.00520171  0.03773324
  0.02464389]"|1
1102|1102|0677c10461|4|64|2244.7200000000003|green_platinum|FulfilledbyMerchant|new|not refubirshed|SPORTS|yes|35.07|reputation: green_platinum; products: 4; stock: 64; priceproduct: 35.07; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS; regularprice: yes; Cluster:0|57|"[ 0.01001014  0.00531017 -0.01040968 ...  0.00353043  0.03556579
  0.02760417]"|0
1103|1103|067821a850|2|7|44898.0|green|Other,Cross Docking|used|not refubirshed|FURNITURE|no|6414.0|reputation: green; products: 2; stock: 7; priceproduct: 6414.0; logistictype: Other,Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: FURNITURE; regularprice: no; Cluster:1|59|"[-0.01848373 -0.0020881   0.04327333 ... -0.00649389  0.01230079
  0.01001563]"|1
1104|1104|067994323a|2|150|404.8|green_platinum|FulfilledbyMerchant|new|not refubirshed|APPAREL|yes|2.7|reputation: green_platinum; products: 2; stock: 150; priceproduct: 2.7; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL; regularprice: yes; Cluster:0|58|"[ 0.01468347 -0.01102017 -0.00045436 ... -0.00380332  0.03016924
  0.01621237]"|0
1105|1105|0679e4bb04|1|1|300.0|newbie|Cross Docking|new|not refubirshed|APPAREL ACCESSORIES|no|300.0|reputation: newbie; products: 1; stock: 1; priceproduct: 300.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL ACCESSORIES; regularprice: no; Cluster:2|57|"[-0.00311097 -0.00486304 -0.00936728 ...  0.0049203   0.0355758
  0.01296303]"|2
1106|1106|067b3161a0|1|10|162.0|green_silver|Cross Docking|new|not refubirshed|TOOLS|no|16.2|reputation: green_silver; products: 1; stock: 10; priceproduct: 16.2; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TOOLS; regularprice: no; Cluster:1|56|"[ 0.00111052  0.01480451  0.02236568 ... -0.00735052  0.01775359
  0.0210057 ]"|1
1107|1107|067b786f8b|4|203|3531.12|green_platinum|Cross Docking|new|not refubirshed|CPG PERSONAL CARE,FURNITURE,HOUSEHOLD ITEMS|yes,no|17.39|reputation: green_platinum; products: 4; stock: 203; priceproduct: 17.39; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CPG PERSONAL CARE,FURNITURE,HOUSEHOLD ITEMS; regularprice: yes,no; Cluster:0|69|"[ 0.01757991 -0.01138005  0.02724067 ... -0.00581655  0.02310247
  0.02249216]"|0
1108|1108|067c80a423|1|0|475.0|yellow|FulfilledbyMerchant|new|not refubirshed|BEAUTY PERSONAL CARE|no|inf|reputation: yellow; products: 1; stock: 0; priceproduct: inf; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: BEAUTY PERSONAL CARE; regularprice: no; Cluster:3|56|"[-0.01822543  0.00629511 -0.01266437 ...  0.00735913  0.0268117
  0.01390264]"|3
1109|1109|067d25fc8b|1|1|590.0|green_silver|Cross Docking|new|not refubirshed|ACC MOTORCYCLES|no|590.0|reputation: green_silver; products: 1; stock: 1; priceproduct: 590.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ACC MOTORCYCLES; regularprice: no; Cluster:1|59|"[ 0.01355904  0.00066151 -0.00719251 ...  0.00040933  0.02037877
  0.0151452 ]"|1
1110|1110|067dd91f40|1|5|998.0|green|Cross Docking|new|not refubirshed|APPAREL|no|199.6|reputation: green; products: 1; stock: 5; priceproduct: 199.6; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL; regularprice: no; Cluster:1|55|"[ 0.00258724  0.01665251  0.00957666 ... -0.01123162  0.03195163
  0.01095211]"|1
1111|1111|067e7764e8|2|1162|553.0|green_gold|Cross Docking|new|not refubirshed|APPAREL ACCESSORIES|no|0.48|reputation: green_gold; products: 2; stock: 1162; priceproduct: 0.48; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL ACCESSORIES; regularprice: no; Cluster:1|59|"[ 0.00514268 -0.00795746  0.03256017 ... -0.013161    0.04336284
  0.01691912]"|1
