seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
f647147fdb,1762,6086.38,7205.17,11,10724201.56,43853402.5846,3,1
f6475627d1,109,5086.719999999999,14884.54,5,554452.48,75713487.3088,3,0
f64c215b8c,10,298.8,498.0,1,2988.0,148802.4,1,3
f658ec31d8,100,187.85,289.0,1,18785.0,54288.65,1,3
f65914b16a,92,180.0,200.0,1,16560.0,36000.0,1,3
f66385f138,106,445.2,636.0,2,47191.2,283147.2,1,3
f665c2fa25,92,405.0,900.0,1,37260.0,364500.0,1,3
f66a1f5f95,2,495.0,550.0,1,990.0,272250.0,1,3
f66c0cc50b,401,94.05,99.0,1,37714.049999999996,9310.949999999999,1,3
f6731c009f,449,626.28,1571.3,3,281199.72,984073.764,1,3
f67e28cef6,32,1086.13,1369.0,3,34756.16,1486911.9700000002,1,3
f67e720658,3690,850.94,895.83,2,3139968.6,762297.5802000001,1,1
f689eb01f3,3598,1225.61,1289.97,2,4409744.779999999,1581000.1316999998,1,1
f68b8ea0fe,11,709.71,1008.25,2,7806.81,715565.1075,1,3
f69268ec86,1,639.2,799.0,1,639.2,510720.80000000005,1,3
f692d8484d,217,172.85,411.53,2,37508.45,71132.96049999999,1,3
f69742dd93,2,4123.36,6154.27,1,8246.72,25376270.7472,1,1
f69b6f2509,521,1743.25,1896.0,5,908233.25,3305202.0,1,3
f6a1b85b08,136,1530.14,1896.2,3,208099.04,2901451.4680000003,1,3
f6a4714c27,30,204.25,215.0,1,6127.5,43913.75,1,3
f6ab806bf2,428,3457.07,7383.25,8,1479625.96,25524412.0775,3,1
f6baefd4af,19,23256.0,24480.0,16,441864.0,569306880.0,2,0
f6bc314a64,2,4630.299999999999,4874.0,2,9260.599999999999,22568082.199999996,1,1
f6c06a53c9,25,783.45,829.0,2,19586.25,649480.05,1,3
f6cbd167a7,3689,5130.87,5418.57,14,18927779.43,27801978.2559,0,2
f6cdaea25b,12,1858.67,2179.0,3,22304.04,4050041.93,1,3
f6d01c2ca1,4229,2633.98,2824.42,5,11139101.42,7439465.7916,0,1
f6d2296969,546,1928.02,2029.8000000000002,3,1052698.92,3913494.9960000003,1,3
f6d3885457,42,603.64,635.44,3,25352.88,383577.0016,1,3
f6d448e46d,401,4461.0,5249.47,3,1788861.0,23417885.67,3,1
f6d862e6e2,273,717.1,1280.0,4,195768.30000000002,917888.0,1,3
f6de964de5,48,629.1,699.0,1,30196.800000000003,439740.9,1,3
f6e702f6b0,6,336.3,354.0,2,2017.8000000000002,119050.2,1,3
f6e894aa2d,1,8459.06,8999.0,1,8459.06,76123080.94,3,1
f6f9f985a4,208,1234.6,2244.72,2,256796.8,2771331.3119999995,1,3
f6fdb3ec0e,8400,479.06,532.19,1,4024104.0,254950.94140000004,0,1
f70243e6df,309,666.77,739.0,2,206031.93,492743.02999999997,1,3
f703d8f7ad,107,4715.6,5993.41,13,504569.2,28262524.196000002,3,1
f708a1645d,99,594.15,699.0,1,58820.85,415310.85,1,3
f71001202f,67,1136.76,1266.0,2,76162.92,1439138.16,1,3
f7117706e4,2,427.5,450.0,1,855.0,192375.0,1,3
f719cdc216,21,614.1,890.0,1,12896.1,546549.0,1,3
f7275aa159,25,276.0,345.0,1,6900.0,95220.0,1,3
f7279247a1,10,2172.65,2287.0,2,21726.5,4968850.55,1,3
f7396e955f,48,674.96,899.95,1,32398.08,607430.2520000001,1,3
f739c25a4f,49,444.6,468.0,1,21785.4,208072.80000000002,1,3
f73b5b58af,520,576.33,859.91,3,299691.60000000003,495591.9303,1,3
f73d72fd07,4,2934.55,3089.0,1,11738.2,9064824.950000001,1,3
f73f46d24b,8,2422.5,2550.0,1,19380.0,6177375.0,1,3
f7402d5b92,69,7046.5,8290.0,1,486208.5,58415485.0,3,1
f741c9fedb,108,2393.24,3331.73,9,258469.91999999998,7973629.5052,1,1
f750a766bc,1482,646.49,717.56,3,958098.18,463895.36439999996,1,3
f757a0962d,4,53.18,59.09,1,212.72,3142.4062000000004,1,3
f7587fe443,17,1853.85,2181.0,5,31515.449999999997,4043246.8499999996,1,3
f75901f664,832,13664.9,18137.0,13,11369196.799999999,247840291.29999998,2,0
f75aa37e0c,15,1292.58,1777.07,2,19388.699999999997,2297005.1405999996,1,3
f7666c1774,95,777.49,1047.9,2,73861.55,814731.7710000001,1,3
f76ead9bb1,5,71.2,89.0,1,356.0,6336.8,1,3
f778e84e2b,585,396.43,706.0,3,231911.55000000002,279879.58,1,3
f779adaf73,465,1781.0,2510.88,4,828165.0,4471877.28,1,3
f77adde642,426,1477.59,2278.2000000000003,4,629453.34,3366245.538,1,3
f78b4d9d55,15,1451.6,1528.0,2,21774.0,2218044.8,1,3
f7909c18cf,3,959.6199999999999,1010.12,2,2878.8599999999997,969331.3543999998,1,3
f793ece83e,8,1823.65,2431.59,1,14589.2,4434369.1035,1,3
f79440f97c,242,258.4,410.0,2,62532.799999999996,105943.99999999999,1,3
f79e614979,2771,1146.12,1206.54,3,3175898.5199999996,1382839.6247999999,1,1
f7a413b353,921,609.8,641.9,2,561625.7999999999,391430.61999999994,1,3
f7acf5bfd3,37,515.65,548.0,2,19079.05,282576.2,1,3
f7ad9fc8e6,102,3375.15,4252.5,2,344265.3,14352825.375,1,1
f7b4a66892,3543,528.26,556.13,1,1871625.18,293781.2338,1,1
f7b930428f,397,4851.98,8021.0,11,1926236.0599999998,38917731.58,3,1
f7bdf52c4b,17,388.15,467.65,1,6598.549999999999,181518.34749999997,1,3
f7c51ee410,24,792.59,1297.0,2,19022.16,1027989.2300000001,1,3
f7d4aec072,89,1179.6,1966.0,1,104984.4,2319093.5999999996,1,3
f7dced6a97,31,319.9,518.3,2,9916.9,165804.16999999998,1,3
f7deac0d38,7,819.1500000000001,888.0,2,5734.050000000001,727405.2000000001,1,3
f7e737177a,1,157.5,210.0,1,157.5,33075.0,1,3
f7e754a9b6,15,1595.05,1679.0,2,23925.75,2678088.9499999997,1,3
f7efe4ef50,4,152.0,160.0,1,608.0,24320.0,1,3
f7f170650b,1377,17606.9,20901.5,10,24244701.3,368010620.35,2,0
f7f175e6f4,992,1922.98,2089.83,4,1907596.16,4018701.2934,1,3
f7f4d1e486,14,371.5,421.82,2,5201.0,156706.13,1,3
f7f913f578,60,45.0,50.0,1,2700.0,2250.0,1,3
f801f28063,305,5221.38,6350.0,6,1592520.9000000001,33155763.0,3,1
f802be86d2,40,196.0,350.0,1,7840.0,68600.0,1,3
f80ee36c21,366,332.6,658.0,3,121731.6,218850.80000000002,1,3
f81244e47a,303,798.0,2100.0,1,241794.0,1675800.0,1,3
f8126f4c2d,140,4058.4,4272.0,6,568176.0,17337484.8,3,1
f8148638c5,324,834.33,959.0,1,270322.92000000004,800122.4700000001,1,3
f818a7af58,8,289.94,336.52,1,2319.52,97570.60879999999,1,3
f821608afb,45,239.01,298.77,1,10755.449999999999,71409.0177,1,3
f821e24172,190,1180.1599999999999,1533.8899999999999,7,224230.39999999997,1810235.6223999995,1,3
f825992b45,74,2761.25,3231.0,5,204332.5,8921598.75,1,1
f825e96c3d,84,833.09,889.0,4,69979.56,740617.01,1,3
f828d20d68,596,392.26,452.32,2,233786.96,177427.0432,1,3
f82a9f1d5c,2201,3266.08,6547.1,3,7188642.08,21383352.368,3,1
f82e4c8fdb,99,390.96,411.53,1,38705.04,160891.7688,1,3
f82fe9f43d,2,3484.15,4199.0,1,6968.3,14629945.85,1,1
f835936954,135,688.38,860.48,1,92931.3,592337.2224,1,3
f837a6e4a8,2,314.1,349.0,1,628.2,109620.90000000001,1,3
f843d73469,10,316.32,353.92,1,3163.2,111951.9744,1,3
f843d912cf,460,16327.18,25012.0,21,7510502.8,408375426.16,2,0
f84faeae8c,23,274.16,298.0,1,6305.68,81699.68000000001,1,3
f858170dce,12,594.15,699.0,1,7129.799999999999,415310.85,1,3
f86461ec41,28,8045.2,8630.0,3,225265.6,69430076.0,3,1
f866889c51,12,368.7,1229.0,1,4424.4,453132.3,1,3
f866c7c880,674,1218.85,1283.0,3,821504.8999999999,1563784.5499999998,1,3
f871ee511a,126,318.25,335.0,1,40099.5,106613.75,1,3
f876584ebb,29,283.1,298.0,1,8209.900000000001,84363.8,1,3
f884c6dbf4,8,299.99,333.33,1,2399.92,99995.6667,1,3
f8863a7223,777,378.63,553.83,3,294195.51,209696.65290000002,1,3
f88c2f16cc,500,854.05,899.0,1,427025.0,767790.95,1,3
f88c4fa8ab,32,180.49,189.99,1,5775.68,34291.2951,1,3
f89405338a,854,12030.289999999999,16287.0,13,10273867.659999998,195937333.23,2,0
f8969f2e08,214,1920.3600000000001,2021.75,4,410957.04000000004,3882487.83,1,3
f89981ecdc,17,2691.0,2990.0,2,45747.0,8046090.0,1,3
f89a6c6e80,600,214.18,252.16,1,128508.0,54007.6288,1,3
f89bfc15f1,84,19413.03,23331.33,4,1630694.52,452931809.2299,2,0
f89d398fb1,381,458.48,804.36,1,174680.88,368782.97280000005,1,3
f8a578326d,136,919.84,1004.47,3,125098.24,923951.6848,1,3
f8ab377823,30,1373.67,1451.0,3,41210.100000000006,1993195.1700000002,1,3
f8ac554c64,170,232.13,244.35,1,39462.1,56720.9655,1,3
f8b373b9f8,76,633.01,673.23,1,48108.76,426161.3223,1,3
f8b62ae680,33,1092.25,1285.0,1,36044.25,1403541.25,1,3
f8c4d91344,49,8581.35,9033.0,5,420486.15,77515334.55,3,0
f8c7a1139d,3,755.16,899.0,1,2265.48,678888.84,1,3
f8c7c79db6,8,99.6,120.0,1,796.8,11952.0,1,3
f8d3f9e960,11,417.57,449.0,1,4593.2699999999995,187488.93,1,3
f8d6748e23,1199,412.28,710.83,1,494323.72,293060.9924,1,3
f8daea6abe,23,9327.150000000001,10058.0,3,214524.45000000004,93812474.70000002,3,0
f8dca4d27d,143,99.5,199.0,1,14228.5,19800.5,1,3
f8e557861b,32,16855.4,20518.0,5,539372.8,345839097.20000005,2,0
f8f130e37c,6,197.2,290.0,1,1183.1999999999998,57188.0,1,3
f8f254b8c7,11006,1618.97,2853.0,11,17818383.82,4618921.41,0,2
f8f47d935f,314,205.2,228.0,1,64432.799999999996,46785.6,1,3
f8f4a2746e,126,1043.1,1098.0,2,131430.59999999998,1145323.7999999998,1,3
f8fbe4db98,9707,2564.35,3536.0,4,24892145.45,9067541.6,0,2
f90e9b2612,1,1424.05,1499.0,1,1424.05,2134650.9499999997,1,3
f9179acbe6,12,2003.5300000000002,2109.0,4,24042.36,4225444.7700000005,1,3
f9273ba0b1,149,1967.32,2833.9700000000003,4,293130.68,5575325.860400001,1,3
f928e1c236,81,207.2,259.0,1,16783.2,53664.799999999996,1,3
f92adb1114,7,1282.5,1350.0,1,8977.5,1731375.0,1,3
f92ef1a034,14,3483.06,7108.28,1,48762.84,24758565.7368,1,1
f9314d068b,24,785.65,935.3,1,18855.6,734818.445,1,3
f93947917d,1100,4517.69,5242.549999999999,5,4969459.0,23684215.709499996,3,1
f940b75ac7,672,170.22,261.88,1,114387.84,44577.213599999995,1,3
f944d56c37,7,607.98,639.98,2,4255.860000000001,389095.0404,1,3
f94e206efa,61,245.42,299.3,1,14970.619999999999,73454.206,1,3
f954ed4542,1,351.45,369.95,1,351.45,130018.92749999999,1,3
f95df5c4ad,60,995.5999999999999,1048.0,2,59735.99999999999,1043388.7999999999,1,3
f966a06ee7,8,629.1,699.0,1,5032.8,439740.9,1,3
f969aa68a7,16,207.0,225.0,1,3312.0,46575.0,1,3
f9751a4587,194,395.63,748.24,2,76752.22,296026.1912,1,3
f9775714d0,16,2068.77,2247.0,3,33100.32,4648526.19,1,3
f981307f21,6,132.63,323.61,1,795.78,42920.3943,1,3
f987a02fc9,5,935.19,997.0,2,4675.950000000001,932384.43,1,3
f9935ed7d5,2,3375.0,4500.0,1,6750.0,15187500.0,1,1
f9a06f5392,92,5514.28,6992.0,3,507313.75999999995,38555845.76,3,1
f9b36013ab,199,7555.13,12993.59,7,1503470.87,98168261.61670001,3,0
f9b65bf805,11,561.6,624.0,2,6177.6,350438.4,1,3
f9bddc1483,9,2947.5699999999997,3102.71,4,26528.129999999997,9145454.9147,1,3
f9cd55e0f7,33,130.0,250.0,1,4290.0,32500.0,1,3
f9cf26b5ef,92,226.48,298.0,1,20836.16,67491.04,1,3
f9d0c1a748,36,491.41,692.12,1,17690.760000000002,340114.6892,1,3
f9d5962bde,1,179.1,199.0,1,179.1,35640.9,1,3
f9df297d91,20,1302.88,1524.54,3,26057.600000000002,1986292.6752000002,1,3
f9e1dc4618,218,569.05,599.0,1,124052.9,340860.94999999995,1,3
f9e40bbb49,247,620.6,955.0,3,153288.2,592673.0,1,3
f9e501cd0a,433,384.42,596.0,2,166453.86000000002,229114.32,1,3
f9e9b3014c,492,5929.43,6241.63,1,2917279.56,37009308.1709,3,1
f9f08f5154,1,4399.12,4999.0,1,4399.12,21991200.88,1,1
fa02cdd623,186,179.1,199.0,1,33312.6,35640.9,1,3
fa0960e2fd,1100,4321.639999999999,6691.32,6,4753803.999999999,28917476.164799996,3,1
fa0fe9df42,56,8961.0,9455.0,3,501816.0,84726255.0,3,0
fa1444855a,265,553.85,583.0,3,146770.25,322894.55,1,3
fa1d11a6c7,219,1473.1,2449.0,6,322608.89999999997,3607621.9,1,1
fa1fb715eb,202,211.32999999999998,547.0,2,42688.659999999996,115597.51,1,3
fa2136a2f2,34,59.6,149.0,1,2026.4,8880.4,1,3
fa220319bd,1,1804.05,1899.0,1,1804.05,3425890.9499999997,1,3
fa24ba831e,476,417.6,522.0,1,198777.6,217987.2,1,3
fa2612a5fa,29,598.5,630.0,2,17356.5,377055.0,1,3
fa2976e593,72,742.5,825.0,2,53460.0,612562.5,1,3
fa2d358682,49,224.1,249.0,1,10980.9,55800.9,1,3
fa2ea1f054,125,526.51,641.0,3,65813.75,337492.91,1,3
fa314168f3,228,5291.33,6048.68,9,1206423.24,32005561.9444,3,1
fa332f51c8,1,221.85,321.74,1,221.85,71378.019,1,3
fa364aeb99,6,2862.0,3180.0,2,17172.0,9101160.0,1,3
fa38824620,0,854.05,899.0,1,0.0,767790.95,1,3
fa4a53b90a,184,985.81,3180.02,1,181389.03999999998,3134895.5162,1,3
fa4bb18e2c,2665,404.61,866.6500000000001,2,1078285.6500000001,350655.2565000001,1,1
fa4ed7dfed,2,3699.34,4999.11,1,7398.68,18493407.5874,1,1
fa52360678,1591,799.68,841.77,1,1272290.88,673146.6336,1,3
fa55e57fc4,41,74.56,169.47,1,3056.96,12635.6832,1,3
fa5659eaa4,174,3840.86,5095.5,4,668309.64,19571102.13,1,1
fa59d58c85,43,292.0,584.0,1,12556.0,170528.0,1,3
fa5b7525bb,4,2987.17,3599.0,1,11948.68,10750824.83,1,3
fa5e10f033,27,50.7,169.0,1,1368.9,8568.300000000001,1,3
fa5f748fc6,111,125.57,298.99,1,13938.269999999999,37544.1743,1,3
fa62e20cef,8,789.45,831.0,1,6315.6,656032.9500000001,1,3
fa663621fe,29,1582.98,2199.98,2,45906.42,3482524.3404,1,3
fa7a458443,13,139.3,199.0,1,1810.9,27720.7,1,3
fa7f13f656,539,658.8499999999999,1168.0,2,355120.14999999997,769536.7999999999,1,3
fa81a1e1de,187,1404.67,1808.72,7,262673.29000000004,2540654.7224000003,1,1
fa83c32f05,2577,9296.71,9809.24,11,23957621.669999998,91193659.60039999,0,2
fa87853211,852,2413.82,4218.2,16,2056574.6400000001,10181975.524,3,1
fa896cfadf,10,1029.02,1470.1,1,10290.2,1512762.302,1,3
fa8a88321e,2,733.28,916.59,1,1466.56,672117.1152,1,3
fa960fa294,30,462.53,670.33,1,13875.9,310047.7349,1,3
fa9c0de852,8,807.5,850.0,1,6460.0,686375.0,1,3
fa9c370b37,62,724.85,763.0,2,44940.700000000004,553060.55,1,3
faa5ede559,310,496.46000000000004,871.33,3,153902.6,432580.4918000001,1,3
faa6c416d1,500,210.44,233.83,1,105220.0,49207.1852,1,3
fab408c6c9,2,379.05,399.0,1,758.1,151240.95,1,3
fabad35b42,27,757.1500000000001,797.0,2,20443.050000000003,603448.55,1,3
fac0832a4c,152,187.74,298.0,1,28536.480000000003,55946.520000000004,1,3
fac341aaba,22,1001.87,1123.0,5,22041.14,1125100.01,1,3
fac9a9cbf9,251,643.84,946.9,3,161603.84,609652.096,1,3
fad52a6fc5,6,274.16,298.0,1,1644.96,81699.68000000001,1,3
fad8efc38b,94,4083.4,4633.0,2,383839.60000000003,18918392.2,1,1
fade8abeb7,2,1164.0,1455.0,1,2328.0,1693620.0,1,3
fadf3b60ad,30,882.55,929.0,1,26476.5,819888.95,1,3
fae008e499,1370,13379.42,16044.0,6,18329805.4,214659414.48,2,0
fae60a6708,19,2943.1,3098.0,2,55918.9,9117723.799999999,1,3
faea95b7d9,695,1411.74,2091.33,6,981159.3,2952414.2142,1,3
faec378dc3,155,2113.25,2247.0,13,327553.75,4748472.75,3,1
faedd3d891,206,6109.35,9399.0,3,1258526.1,57421780.650000006,3,1
faf07e1c4a,62,609.87,678.0,2,37811.94,413491.86,1,3
faf9613b15,46,379.61,825.0,4,17462.06,313178.25,1,3
fafc884e40,36,679.95,744.0,6,24478.2,505882.80000000005,1,3
fb08ee6048,1,855.0,900.0,1,855.0,769500.0,1,3
fb12f02356,2,2646.0,2940.0,1,5292.0,7779240.0,1,3
fb13c0efdc,135,551.65,649.0,1,74472.75,358020.85,1,3
fb16d1809c,1917,557.48,677.0,2,1068689.1600000001,377413.96,1,3
fb1b4c4bc5,326,1077.81,1513.0,6,351366.06,1630726.53,1,3
fb25c4204a,32,708.21,1066.24,2,22662.72,755121.8304000001,1,3
fb28c78851,74,3456.87,5237.68,1,255808.38,18105978.8616,1,1
fb29948ad3,5,2467.15,2597.0,1,12335.75,6407188.55,1,3
fb29b53ce3,599,430.43,453.25,1,257827.57,195092.3975,1,3
fb324b1428,29,215.56,241.0,2,6251.24,51949.96,1,3
fb3d395b2d,21,8643.25,10598.0,2,181508.25,91601163.5,3,0
fb45b320ba,24,10282.599999999999,14798.0,8,246782.39999999997,152161914.79999998,3,0
fb485c0a29,2,698.25,735.0,1,1396.5,513213.75,1,3
fb4d4436c8,3,392.4,436.0,1,1177.1999999999998,171086.4,1,3
fb55a4a110,30,449.1,499.0,1,13473.0,224100.90000000002,1,3
fb5b2c2b69,103,3101.45,3275.6099999999997,4,319449.35,10159140.634499999,1,1
fb659459af,192,1807.45,2312.0,5,347030.4,4178824.4,1,3
fb68345d99,66,681.21,754.96,4,44959.86,514286.30160000006,1,3
fb6b49b2a7,34,198.03,287.0,1,6733.02,56834.61,1,3
fb6fc74340,280,2851.4900000000002,4096.0,10,798417.2000000001,11679703.040000001,3,1
fb76b846e1,10,669.0,1338.0,1,6690.0,895122.0,1,3
fb77258541,4,234.57,269.55,1,938.28,63228.3435,1,3
fb7bf9c62f,41,904.62,1053.15,4,37089.42,952700.5530000001,1,3
fb87cb6f05,9,16758.15,18298.0,2,150823.35,306640628.70000005,2,0
fb8dbe9fb7,7,247.0,260.0,1,1729.0,64220.0,1,3
fb8e09922c,100,1279.17,1760.0,5,127917.0,2251339.2,1,3
fb962776e6,4,681.85,755.0,3,2727.4,514796.75,1,3
fb971f1a10,2509,3321.15,8069.0,11,8332765.350000001,26798359.35,3,1
fb9dae05f6,226,160.8,268.0,1,36340.8,43094.4,1,3
fba81b669b,3,281.2,296.0,1,843.5999999999999,83235.2,1,3
fba81e8352,329,2246.75,2365.0,5,739180.75,5313563.75,1,1
fbad8f77cf,168,1203.15,1266.48,7,202129.2,1523765.4120000002,1,3
fbafaa4040,441,3187.6600000000003,4351.0,8,1405758.06,13869508.660000002,3,1
fbb307716a,9,93.53,168.35,1,841.77,15745.7755,1,3
fbc71e37ea,149,248.24,367.0,2,36987.76,91104.08,1,3
fbc95becb6,63,2159.35,2273.0,4,136039.05,4908202.55,1,3
fbd2a71b72,170,172.4,266.88,2,29308.0,46010.112,1,3
fbd49e11f2,1,2851.92,4194.0,1,2851.92,11960952.48,1,3
fbd5063dbe,4393,1243.95,1366.47,3,5464672.350000001,1699820.3565,1,1
fbd74c9b42,15,356.25,375.0,1,5343.75,133593.75,1,3
fbdb3a6bab,31,118.8,198.0,1,3682.7999999999997,23522.399999999998,1,3
fbdcf01a29,117,269.46,499.0,1,31526.819999999996,134460.53999999998,1,3
fbdd12fd67,7,3517.5,3850.0,2,24622.5,13542375.0,1,1
fbe6159a03,365,500.96,851.98,4,182850.4,426807.9008,1,3
fbec9eb776,124,662.15,697.0,3,82106.59999999999,461518.55,1,3
fbef38a9a4,54,667.1,1178.0,3,36023.4,785843.8,1,3
fbfc3bcf44,49,1105.1599999999999,2020.25,2,54152.84,2232699.4899999998,1,3
fbff1d9c68,99,12420.68,14446.34,2,1229647.32,179433366.3112,3,0
fc01b69704,8,82.88,148.0,1,663.04,12266.24,1,3
fc0517b7a6,63,466.71,933.43,1,29402.73,435641.11529999995,1,3
fc0e15da50,48,766.57,815.58,1,36795.36,625199.1606000001,1,3
fc0e2dcd3f,49,121.06,139.0,1,5931.9400000000005,16827.34,1,3
fc1151ea9c,6,164.49,328.99,1,986.94,54115.56510000001,1,3
fc116f4fdc,5,1510.1399999999999,2151.19,2,7550.699999999999,3248598.0666,1,3
fc12d9132f,4,537.7,598.0,2,2150.8,321544.60000000003,1,3
fc26671493,6,225.78,282.23,1,1354.68,63721.88940000001,1,3
fc2692b0bf,80,2078.01,2614.0,5,166240.80000000002,5431918.140000001,1,3
fc27d0d12a,13,193.75,210.0,2,2518.75,40687.5,1,3
fc300d8691,1000,4404.51,4637.02,5,4404510.0,20423800.960200004,3,1
fc3773dd51,46,272.36,299.3,2,12528.560000000001,81517.34800000001,1,3
fc3af26b96,13,505.06,1683.54,1,6565.78,850288.7124,1,3
fc3b21a114,42,816.05,859.0,1,34274.1,700986.95,1,3
fc4dab79d2,28,1227.39,1353.8899999999999,3,34366.920000000006,1661751.0471,1,3
fc55390a0a,296,1564.0,2180.0,2,462944.0,3409520.0,1,3
fc5c9e9b21,300,3474.64,3657.77,3,1042392.0,12709433.9528,1,1
fc5de7911b,174,861.79,1465.8,2,149951.46,1263211.782,1,3
fc60805bcc,173,12474.0,22190.0,10,2158002.0,276798060.0,2,0
fc60d9747a,1160,663.1500000000001,1099.0,2,769254.0000000001,728801.8500000001,1,3
fc63f0ff70,4,332.5,350.0,1,1330.0,116375.0,1,3
fc686a924b,1599,703.91,799.87,1,1125552.0899999999,563036.4917,1,3
fc717f6ab4,1641,7575.5599999999995,7972.88,15,12431493.959999999,60399030.8128,3,0
fc7441afad,127,289.76,579.7,1,36799.52,167973.872,1,3
fc75574f02,193,466.20000000000005,518.0,2,89976.6,241491.60000000003,1,3
fc7a02526d,13,587.92,618.87,1,7642.959999999999,363846.05039999995,1,3
fc7f801555,2,1565.38,1886.0,2,3130.76,2952306.68,1,3
fc7f82a34d,247,1873.97,2955.55,2,462870.59,5538612.033500001,1,3
fc84ce02ee,68,1014.4300000000001,1067.74,2,68981.24,1083147.4882,1,3
fc8c495d65,38,1092.5,1150.0,1,41515.0,1256375.0,1,3
fc90fc1f61,9,110.59,288.0,1,995.3100000000001,31849.920000000002,1,3
fc98e8c975,592,2743.79,2983.99,4,1624323.68,8187441.922099999,1,1
fc9969c379,19,1675.8,1764.0,5,31840.2,2956111.1999999997,1,3
fc9b723b8a,888,4283.86,4868.06,9,3804067.6799999997,20854087.5116,3,1
fca45a342d,12,1098.21,1832.0,2,13178.52,2011920.72,1,3
fcaef5a245,3093,2158.1,2805.34,3,6675003.3,6054204.254,1,1
fcaf4c0342,52,1130.48,3425.71,1,58784.96,3872696.6408,1,3
fcb393fcff,7,343.65,368.0,2,2405.5499999999997,126463.2,1,3
fcbb534806,25,888.58,994.0,2,22214.5,883248.52,1,3
fcbbc3f67a,130,2307.36,3971.0,6,299956.8,9162526.56,1,1
fcc04b479c,10,6954.52,9398.0,1,69545.20000000001,65358578.96,3,1
fcc167b78d,90,4061.6,4461.0,6,365544.0,18118797.599999998,3,1
fcc31bdf18,6048,1364.4099999999999,1543.99,2,8251951.679999999,2106635.3959,0,1
fccc6bf3bd,147,2201.11,2568.0,11,323563.17000000004,5652450.48,1,1
fccca6ab78,354,175.07999999999998,316.0,2,61978.31999999999,55325.27999999999,1,3
fccd5c0e07,62,518.0,1053.52,3,32116.0,545723.36,1,3
fcd262a8f6,9927,414.0,460.0,1,4109778.0,190440.0,0,1
fce3113e32,55,495.89,714.5699999999999,2,27273.95,354348.1173,1,3
fce9071714,53,134.1,298.0,1,7107.299999999999,39961.799999999996,1,3
fcea9f6eb1,3336,1122.18,1456.8200000000002,2,3743592.48,1634814.2676000004,1,1
fcf14e67de,767,639.56,710.8299999999999,2,490542.51999999996,454618.43479999993,1,3
fcf38ba041,199,92.07,99.0,1,18321.93,9114.929999999998,1,3
fcf85abc21,1201,65.55,69.0,1,78725.55,4522.95,1,3
fcfb25f1c1,682,1695.88,2805.9,6,1156590.1600000001,4758469.692000001,1,1
fd014a5f18,2,474.05,499.0,1,948.1,236550.95,1,3
fd028592b8,1,474.0,600.0,1,474.0,284400.0,1,3
fd07c2c401,49,1190.1,1358.0,3,58314.899999999994,1616155.7999999998,1,3
fd08b6aca9,2,6325.1,6658.0,2,12650.2,42112515.800000004,3,1
fd0c7c27f5,6,2470.0,2850.0,3,14820.0,7039500.0,1,3
fd11c4d160,4,800.11,899.0,1,3200.44,719298.89,1,3
fd13686d88,1,159.2,199.0,1,159.2,31680.8,1,3
fd19456f08,1,629.1,699.0,1,629.1,439740.9,1,3
fd1ac12e36,20,469.2,581.0,4,9384.0,272605.2,1,3
fd1b6ed033,178,1874.25,2499.0,1,333616.5,4683750.75,1,3
fd1c888322,70,719.5699999999999,1788.0,2,50369.899999999994,1286591.16,1,3
fd1f5a7ce6,11,3965.47,4777.6900000000005,2,43620.17,18945786.3643,1,1
fd22c48828,143,2266.62,4356.0,4,324126.66,9873396.719999999,1,1
fd2673fbb9,683,3518.2200000000003,3733.71,4,2402944.2600000002,13136013.196200002,1,1
fd35c33b37,20,7626.410000000001,9607.95,4,152528.2,73274165.95950001,3,1
fd3b867ab4,27,15351.57,17444.97,12,414492.39,267807678.1029,2,0
fd3bd0dcef,486,2076.7599999999998,2445.0,14,1009305.3599999999,5077678.199999999,3,1
fd419d307e,288,454.35,699.0,1,130852.8,317590.65,1,3
fd428c4b1c,3995,473.07,498.14,2,1889914.65,235655.0898,1,1
fd46ffdd98,4,2537.7,4614.0,1,10150.8,11708947.799999999,1,3
fd4afb9f9a,6,2207.55,2566.0,4,13245.300000000001,5664573.300000001,1,3
fd4be36341,95,107.3,145.0,1,10193.5,15558.5,1,3
fd52412632,18,15212.33,18038.0,3,273821.94,274400008.54,2,0
fd5678132a,1029,6608.2,6956.0,5,6799837.8,45966639.199999996,3,1
fd59b40c1c,12,2032.8000000000002,2535.0,3,24393.600000000002,5153148.0,1,3
fd6323e11a,700,2081.62,3214.8199999999997,4,1457134.0,6692033.608399999,1,1
fd69a38346,5,505.08,549.0,1,2525.4,277288.92,1,3
fd6e9f7d45,56,286.8,597.5,1,16060.800000000001,171363.0,1,3
fd71f32aa4,262,3155.8900000000003,4208.47,3,826843.18,13281468.388300002,1,1
fd7546d610,220,3028.6000000000004,3536.0,3,666292.0000000001,10709129.600000001,1,1
fd79130349,14,1516.5,1685.0,4,21231.0,2555302.5,1,3
fd7d50cccd,14,150.1,179.0,1,2101.4,26867.899999999998,1,3
fd842a2e52,4,554.82,846.08,2,2219.28,469422.10560000007,1,3
fd8642e3f5,255,508.13,1350.98,3,129573.15,686473.4674,1,3
fd94e04992,37,2185.0,2300.0,2,80845.0,5025500.0,1,3
fd9d0d7531,230,135.81,295.55,1,31236.3,40138.6455,1,3
