,seller_nickname,stock,price,Products,total_amount,Kmeans,AgC
38579,e7206da485,194,2362.0,6,458228.0,0,3
38580,e7210cf9eb,34,485.0,1,16490.0,0,3
38581,e7219d2fbf,1,349.0,1,349.0,0,3
38582,e72318b923,500,213.25,1,106625.0,0,3
38583,e723e0d1dc,497,403.79,5,200683.63,0,3
38584,e72403ef04,47,830.0,1,39010.0,0,3
38585,e72608cf63,487,202.01,2,98378.87,0,3
38586,e727afd1a0,99,65.0,1,6435.0,0,3
38587,e728af8f89,531,1198.0,2,636138.0,0,3
38588,e72aed27bf,61,60264.8,12,3676152.8000000003,1,0
38589,e72d5fdb13,1,3999.0,1,3999.0,0,3
38590,e72e58eb0d,133,523.23,3,69589.59,0,3
38591,e72f78081f,200,634.7,2,126940.00000000001,0,3
38592,e730ffccf9,5,1200.0,1,6000.0,0,3
38593,e73342cccc,33,2332.63,11,76976.79000000001,1,0
38594,e7359ef3f5,65,158.24,2,10285.6,0,3
38595,e7397f6b4c,2,740.0,2,1480.0,0,3
38596,e73a3bbe4a,3,699.0,1,2097.0,0,3
38597,e73acb45dc,2987,229.0,2,684023.0,0,3
38598,e73d8c043f,14,200.0,1,2800.0,0,3
38599,e73dfe3533,2,4000.0,2,8000.0,0,3
38600,e73e52de37,7,209.0,1,1463.0,0,3
38601,e73ea71bab,11198,799.87,2,8956944.26,3,0
38602,e73fc53816,194,2356.96,1,457250.24,0,3
38603,e74049bb3c,1984,349.0,1,692416.0,0,3
38604,e7409e8863,61,2710.0,3,165310.0,0,3
38605,e7446a3f57,19,2694.0,3,51186.0,0,3
38606,e747613c0e,1,12000.0,1,12000.0,0,3
38607,e74a7319b7,197,1503.0,8,296091.0,0,3
38608,e74c3f833b,53,6881.0,7,364693.0,0,3
38609,e74c864b2b,30,467.27,2,14018.099999999999,0,3
38610,e75272a311,1,2000.0,1,2000.0,0,3
38611,e752d6d5be,2308,1468.8,4,3389990.4,0,3
38612,e75524a4f9,1,1750.0,1,1750.0,0,3
38613,e75a314dae,10,650.0,1,6500.0,0,3
38614,e75b95a8b7,86,92.22,2,7930.92,0,3
38615,e75f991ce5,113,3843.0,6,434259.0,0,3
38616,e75ffcff29,1,3500.0,1,3500.0,0,3
38617,e760b6348b,3,369.0,1,1107.0,0,3
38618,e7627f2d9d,2257,3097.63,8,6991350.91,1,0
38619,e7639baac8,1,650.0,1,650.0,0,3
38620,e76685d866,171,20786.08,25,3554419.68,1,1
38621,e767325b61,607,5712.0,11,3467184.0,1,0
38622,e768693921,240,78556.0,18,18853440.0,5,1
38623,e76bd0214f,1854,1300.32,4,2410793.28,0,3
38624,e76ffb2208,1,1200.0,1,1200.0,0,3
38625,e770eda2c5,85,516.0,1,43860.0,0,3
38626,e77326cc90,99,2499.0,1,247401.0,0,3
38627,e773b25332,1068,179.75,2,191973.0,0,3
38628,e774744e2e,9,1471.55,1,13243.949999999999,0,3
38629,e774ade535,2,469.05,2,938.1,0,3
38630,e77d130c2b,9,284.05,1,2556.4500000000003,0,3
38631,e77e393af9,2,627.0,1,1254.0,0,3
38632,e77e4cd223,1,13800.0,1,13800.0,0,3
38633,e77f74b567,92,584.26,4,53751.92,0,3
38634,e780453f46,50,2299.0,1,114950.0,0,3
38635,e782eba3ae,6,2518.0,2,15108.0,0,3
38636,e783c9419a,4,14560.0,4,58240.0,0,3
38637,e783cc4813,21,650.0,1,13650.0,0,3
38638,e787785a12,7,2612.1,3,18284.7,0,3
38639,e787e2ec00,100,571.28,1,57128.0,0,3
38640,e78a5def9c,15,393.0,1,5895.0,0,3
38641,e78ba8d44d,185,89.5,1,16557.5,0,3
38642,e78c008b98,1,30500.0,1,30500.0,0,3
38643,e78c460ec7,1,1500.0,1,1500.0,0,3
38644,e78d29c1ef,200,362.71,1,72542.0,0,3
38645,e78d99243a,148,11999.0,1,1775852.0,0,3
38646,e78f671b94,3,2094.47,3,6283.41,0,3
38647,e7908ef820,1521,745.06,2,1133236.26,0,3
38648,e7910329a5,1,550.0,1,550.0,0,3
38649,e7911e7105,45,208.6,1,9387.0,0,3
38650,e79449b05e,19,1930.4,3,36677.6,0,3
38651,e795aa92ac,4,450.0,1,1800.0,0,3
38652,e79964e06a,51,2572.26,8,131185.26,0,3
38653,e799f20341,1,1870.6,1,1870.6,0,3
38654,e79af6439e,45,2204.88,3,99219.6,0,3
38655,e79b4ca2b9,16,1388.0,2,22208.0,0,3
38656,e79bb002c2,1,600.0,1,600.0,0,3
38657,e79cf19f6a,40,99.12,1,3964.8,0,3
38658,e79d4b937c,1,5800.0,1,5800.0,0,3
38659,e79f8e8f56,24,632.4,1,15177.599999999999,0,3
38660,e7a2a32adc,75,1272.48,3,95436.0,0,3
38661,e7a40d9e89,341,23969.0,2,8173429.0,1,3
38662,e7a5d2e4b9,1,49900.0,1,49900.0,0,3
38663,e7a5ec59ae,2,498.0,1,996.0,0,3
38664,e7a757ef61,20,299.0,1,5980.0,0,3
38665,e7a8e2219d,1,4500.0,1,4500.0,0,3
38666,e7ace1966b,4,1599.05,4,6396.2,0,3
38667,e7ae876122,2,183.98000000000002,2,367.96000000000004,0,3
38668,e7afa23693,94,349.0,1,32806.0,0,3
38669,e7afd151b7,451,1800.09,5,811840.59,0,3
38670,e7b06bfc4d,34,4328.8,7,147179.2,0,3
38671,e7b5628eeb,20,198.32,1,3966.3999999999996,0,3
38672,e7b94495f6,5,89.0,1,445.0,0,3
38673,e7b99fc9ac,800,3099.4,4,2479520.0,0,3
38674,e7b9ab22d5,1,9000.0,1,9000.0,0,3
38675,e7b9b54fa4,241,737.77,2,177802.57,0,3
38676,e7bb6e252c,8,89.0,1,712.0,0,3
38677,e7bb9bc3e6,42,835.97,3,35110.74,0,3
38678,e7bc73afd9,40,199.0,1,7960.0,0,3
38679,e7bcdd3b1b,378,2063.08,6,779844.24,0,3
38680,e7bfa45cc2,12,4783.0,7,57396.0,0,3
38681,e7c0aff1f3,982,2836.39,1,2785334.98,0,3
38682,e7c1dbd41a,27,8278.61,3,223522.47000000003,0,3
38683,e7c2ecc298,34,169.0,1,5746.0,0,3
38684,e7c4b04663,3,549.0,1,1647.0,0,3
38685,e7c667f43b,61,17632.6,13,1075588.5999999999,1,0
38686,e7c76a18f8,12,320.99,1,3851.88,0,3
38687,e7c799448c,5,600.0,1,3000.0,0,3
38688,e7c82db2f2,7,1325.0,2,9275.0,0,3
38689,e7c998f8cf,1,150.0,1,150.0,0,3
38690,e7cb586b5b,157,10804.93,7,1696374.01,1,3
38691,e7cc1c0e56,16,3164.0,7,50624.0,0,3
38692,e7cce28895,42,112.24,1,4714.08,0,3
38693,e7cf358170,1,2890.0,1,2890.0,0,3
38694,e7cfd7f8a2,1,500.0,1,500.0,0,3
38695,e7d0babb41,18,485.0,1,8730.0,0,3
38696,e7d0f7700b,3,1500.0,1,4500.0,0,3
38697,e7d10dacf1,97,1196.95,4,116104.15000000001,0,3
38698,e7d1103b66,1,99.0,1,99.0,0,3
38699,e7d451d3f8,8,139.0,1,1112.0,0,3
38700,e7d46e7582,4,500.0,1,2000.0,0,3
38701,e7d5d936a0,115,6236.9,10,717243.5,1,0
38702,e7d9c4cf53,1,9500.0,1,9500.0,0,3
38703,e7dd201f7b,0,233.83,1,0.0,0,3
38704,e7de84ec89,58,181.35,1,10518.3,0,3
38705,e7df3926ae,754,1869.0,6,1409226.0,0,3
38706,e7e08ff50f,59,178.8,1,10549.2,0,3
38707,e7e11355bf,2300,1761.73,2,4051979.0,0,3
38708,e7e23a54b1,17,118.22,1,2009.74,0,3
38709,e7e34c6c5e,361,25252.17,6,9116033.37,1,0
38710,e7e78970b0,23,279.0,1,6417.0,0,3
38711,e7e8186b40,80,10700.0,2,856000.0,0,3
38712,e7e8b15d8d,18,1869.0,1,33642.0,0,3
38713,e7eb0c5191,10,646.41,2,6464.099999999999,0,3
38714,e7eb313d28,3,329.0,1,987.0,0,3
38715,e7ec6e0491,8,985.99,1,7887.92,0,3
38716,e7eca58fd9,89,668.93,1,59534.77,0,3
38717,e7edafd44f,18,2000.0,1,36000.0,0,3
38718,e7edfc6ada,10,835.04,1,8350.4,0,3
38719,e7f42170d6,25,516.47,3,12911.75,0,3
38720,e7f496f891,39,6799.0,8,265161.0,0,3
38721,e7f5d4fa73,399,298.8,2,119221.20000000001,0,3
38722,e7f7adfe43,107,943.95,3,101002.65000000001,0,3
38723,e7faaa23ed,2,37.0,1,74.0,0,3
38724,e7faeb842f,4,4190.0,4,16760.0,0,3
38725,e7fbedd437,1,1299.0,1,1299.0,0,3
38726,e7fd24f210,1,3500.0,1,3500.0,0,3
38727,e7fd2f8465,4221,5102.16,13,21536217.36,3,1
38728,e7fe8d5696,11,1098.0,3,12078.0,0,3
38729,e80340c52a,33,12141.2,4,400659.60000000003,0,3
38730,e804887392,24,36305.0,5,871320.0,0,3
38731,e8056d450d,1,1130.5,1,1130.5,0,3
38732,e805dababe,1,2000.0,1,2000.0,0,3
38733,e8071839c9,1,6500.0,1,6500.0,0,3
38734,e80a1f4f7a,10,2100.0,1,21000.0,0,3
38735,e80b41fe9e,883,1835.0,8,1620305.0,1,3
38736,e80b8a9468,119,1839.03,7,218844.57,0,3
38737,e80c708ae1,1,635.0,1,635.0,0,3
38738,e80ef4c977,50,4775.45,6,238772.5,0,3
38739,e81274e07f,1800,4969.99,10,8945982.0,1,0
38740,e813a005b9,998,299.0,1,298402.0,0,3
38741,e816d9cf15,97,229.0,1,22213.0,0,3
38742,e817f46a04,2,2590.0,1,5180.0,0,3
38743,e8181ef08a,70,45367.97,8,3175757.9,1,3
38744,e81ac554d1,17,3430.2799999999997,4,58314.759999999995,0,3
38745,e81b216c18,6799,322.1,2,2189957.9000000004,0,0
38746,e81b3e7422,2,1379.0,1,2758.0,0,3
38747,e81c657f06,82,2567.1,5,210502.19999999998,0,3
38748,e81f63386a,1,499.0,1,499.0,0,3
38749,e820a2be39,7,606.5,2,4245.5,0,3
38750,e825821cad,999,550.0,1,549450.0,0,3
38751,e82653afdc,8,159.0,1,1272.0,0,3
38752,e8277df350,1,1880.0,1,1880.0,0,3
38753,e82acf12cf,5,235.0,1,1175.0,0,3
38754,e82d7eb891,12,99.0,1,1188.0,0,3
38755,e82fc1e5be,17,3169.15,5,53875.55,0,3
38756,e83148a205,16,2110.0,7,33760.0,0,3
38757,e8328378c3,27,109.0,1,2943.0,0,3
38758,e832bc7de0,1,1329.05,1,1329.05,0,3
38759,e833f063c1,495,2250.7,4,1114096.5,0,3
38760,e83404936e,1,2500.0,1,2500.0,0,3
38761,e8352b30dc,510,902.0899999999999,4,460065.89999999997,0,3
38762,e835dd7af3,1,2500.0,1,2500.0,0,3
38763,e836a30d3c,1,64.35,1,64.35,0,3
38764,e836b96ac3,2,499.0,1,998.0,0,3
38765,e8371e689d,312,2042.5,5,637260.0,0,3
38766,e8377c91d1,946,7753.42,9,7334735.32,1,0
38767,e837e9b943,66,3317.02,3,218923.32,0,3
38768,e8380ba164,8,6394.0,4,51152.0,0,3
38769,e83987c1d7,153,164.25,1,25130.25,0,3
38770,e83b00958a,4319,6900.46,13,29803086.74,3,1
38771,e83c63d9dd,1,150.0,1,150.0,0,3
38772,e83d000183,4,4500.0,1,18000.0,0,3
38773,e840e980a4,113,75.59,1,8541.67,0,3
38774,e8452560f1,1,3000.0,1,3000.0,0,3
38775,e8492ac906,100,1329.0,1,132900.0,0,3
38776,e84b61928d,1,1900.0,1,1900.0,0,3
38777,e84b75b32b,2,1689.0,1,3378.0,0,3
38778,e84c2f3e94,3,3018.08,2,9054.24,0,3
38779,e8506a90e0,50,19550.0,1,977500.0,0,3
38780,e850790407,18,388.05,2,6984.900000000001,0,3
38781,e85521bedd,4,4717.05,3,18868.2,0,3
38782,e8559af923,6,360.0,1,2160.0,0,3
38783,e857ccd445,1,1800.0,1,1800.0,0,3
38784,e85c8133b7,29,570.0,1,16530.0,0,3
38785,e85e10a4cb,16,215.18,2,3442.88,0,3
38786,e85ea2582f,115,913.1400000000001,2,105011.1,0,3
38787,e860ac495b,70,2500.0,1,175000.0,0,3
38788,e8618287d8,56,261.88,1,14665.279999999999,0,3
38789,e86339498c,2392,505.06,1,1208103.52,0,3
38790,e863de9041,189,6060.43,9,1145421.27,1,0
38791,e86b60a462,2,8798.0,2,17596.0,0,3
38792,e86eec28bd,3,5100.0,1,15300.0,0,3
38793,e875480d60,2500,1031.08,2,2577700.0,0,3
38794,e875b71b65,1,15000.0,1,15000.0,0,3
38795,e876f278b1,3,159.0,1,477.0,0,3
38796,e877bad79b,3,199.0,1,597.0,0,3
38797,e878f77564,34,549.0,1,18666.0,0,3
38798,e87ab5ea02,39,3028.6,1,118115.4,0,3
38799,e87c82410a,7,275.35,1,1927.4500000000003,0,3
38800,e87cc1bfec,500,930.0,1,465000.0,0,3
38801,e87eece80f,227,189.0,1,42903.0,0,3
38802,e87f203539,3,314.0,2,942.0,0,3
38803,e880102ced,37,3004.85,8,111179.45,0,3
38804,e880dd5790,299,11490.0,1,3435510.0,0,3
38805,e8816ab219,70,229.0,2,16030.0,0,3
38806,e881b0ac61,2,333.9,1,667.8,0,3
38807,e887acc6cb,1,4500.0,1,4500.0,0,3
38808,e8888c1a3a,9,89.0,1,801.0,0,3
38809,e88f10de48,0,1599.0,1,0.0,0,3
38810,e891793da5,10,99.0,1,990.0,0,3
38811,e893396d55,35,893.65,1,31277.75,0,3
38812,e896eada0d,5,3096.0,4,15480.0,0,3
38813,e89a9dcd24,0,138.45,1,0.0,0,3
38814,e89b4b5b4d,750,2894.88,4,2171160.0,0,3
38815,e89b61298a,1,3900.0,1,3900.0,0,3
38816,e89c60d048,1,3200.0,1,3200.0,0,3
38817,e89c73f70f,637,1629.85,8,1038214.45,1,3
38818,e89d0bb7fe,5,2800.0,1,14000.0,0,3
38819,e89d2e9d5d,1,274.55,1,274.55,0,3
38820,e8a01ef68a,2,115.0,1,230.0,0,3
38821,e8a0a2db81,0,1977.0,1,0.0,0,3
38822,e8a236f0c1,10,288.0,1,2880.0,0,3
38823,e8a5102a7d,204,914.91,1,186641.63999999998,0,3
38824,e8a51607b5,7,402.18,1,2815.26,0,3
38825,e8a65cd845,124,323.3,3,40089.200000000004,0,3
38826,e8a6e9074f,1035,852.9,3,882751.5,0,3
38827,e8a7aaa551,318,297.0,3,94446.0,0,3
38828,e8b3417e7b,776,2653.05,10,2058766.8,1,3
38829,e8b344f571,1,1999.0,1,1999.0,0,3
38830,e8b5d72831,1,629.99,1,629.99,0,3
38831,e8b607806d,50,8470.0,23,423500.0,1,0
38832,e8b69193f5,4,1300.0,1,5200.0,0,3
38833,e8b8934b39,200,1238.71,1,247742.0,0,3
38834,e8b9632d7f,1,390.0,1,390.0,0,3
38835,e8bd123cc1,97,4984.0,6,483448.0,0,3
38836,e8bead815b,14,1079.71,1,15115.94,0,3
38837,e8bf0825f5,115,6569.68,5,755513.2000000001,0,3
38838,e8c6b08d2a,32,320.0,2,10240.0,0,3
38839,e8c6c95bd0,13,21345.7,3,277494.10000000003,0,3
38840,e8c8e0bdef,1,6805.0,1,6805.0,0,3
38841,e8c8e93141,992,1098.0,2,1089216.0,0,3
38842,e8c96667a5,12,2850.0,1,34200.0,0,3
38843,e8ca80843b,9,389.0,1,3501.0,0,3
38844,e8caf010ac,6,299.0,1,1794.0,0,3
38845,e8cc3f8a30,9,944.45,2,8500.050000000001,0,3
38846,e8cc7b9f0e,5,2699.0,2,13495.0,0,3
38847,e8cd628c32,78,2724.5,5,212511.0,0,3
38848,e8ce481b5b,5,4440.0,2,22200.0,0,3
38849,e8cef0ffe4,352,1445.1399999999999,3,508689.27999999997,0,3
38850,e8d03fa332,1,800.0,1,800.0,0,3
38851,e8d0f52e49,1,750.0,1,750.0,0,3
38852,e8d10aa138,1280,2489.0,3,3185920.0,0,3
38853,e8d704002b,29,5992.0,9,173768.0,1,0
38854,e8d7777fb7,83,241.26,1,20024.579999999998,0,3
38855,e8d887705c,124,6852.110000000001,13,849661.6400000001,1,0
38856,e8d955dc32,1,3200.0,1,3200.0,0,3
38857,e8db2b3f16,1,4231.6,1,4231.6,0,3
38858,e8db6b5fb7,5975,4532.26,9,27080253.5,3,1
38859,e8df231839,8,566.0,4,4528.0,0,3
38860,e8e133fa9b,174,25511.2,16,4438948.8,1,0
38861,e8e4fe2961,5,2400.0,1,12000.0,0,3
38862,e8e6dcb50f,10,2839.0,5,28390.0,0,3
38863,e8ea88b362,53,360.0,1,19080.0,0,3
38864,e8eb11603e,184,4527.0,7,832968.0,0,3
38865,e8ec1925fb,2,953.74,1,1907.48,0,3
38866,e8ed08e3b0,7139,1969.18,3,14057976.02,3,0
38867,e8ed5e5cd1,45,2880.0,2,129600.0,0,3
38868,e8f2719b92,2,1500.0,1,3000.0,0,3
38869,e8f3f53566,102,1085.0,2,110670.0,0,3
38870,e8f410a829,10491,1968.44,4,20650904.04,3,4
38871,e8f4bb8223,1,189.05,1,189.05,0,3
38872,e8f5b6ccd1,1,1180.0,1,1180.0,0,3
38873,e8f6882e48,24,21197.0,3,508728.0,0,3
38874,e8f8b3d621,3,1179.0,1,3537.0,0,3
38875,e8fb7559ac,10,549.0,1,5490.0,0,3
38876,e8fc85e910,92,14976.07,6,1377798.44,0,3
38877,e8fcea475d,26,830.0,1,21580.0,0,3
38878,e8fe22f425,20,520.0,1,10400.0,0,3
38879,e8fe5ce76e,1,3500.0,1,3500.0,0,3
38880,e8feb0438d,70,540.41,2,37828.7,0,3
38881,e900a6a60c,35,66622.9,8,2331801.5,1,3
38882,e901717fe4,532,4016.71,7,2136889.72,1,3
38883,e901bff23c,320,633.6500000000001,3,202768.00000000003,0,3
38884,e9023e4a44,26,220.0,1,5720.0,0,3
38885,e903396fea,131,9008.0,10,1180048.0,1,0
38886,e904104a7a,1,1399.0,1,1399.0,0,3
38887,e9043e69e8,7,10102.04,7,70714.28,0,3
38888,e904c57619,1,26599.0,1,26599.0,0,3
38889,e905a055aa,1,1000.0,1,1000.0,0,3
38890,e9062a416d,280,2355.0,4,659400.0,0,3
38891,e906de1730,20,19132.0,5,382640.0,0,3
38892,e90bbf1b6d,6,1900.0,2,11400.0,0,3
38893,e90fcdc020,87,145.91,1,12694.17,0,3
38894,e9113a482f,8,356.0,1,2848.0,0,3
38895,e9121f1f29,58,95.36,1,5530.88,0,3
38896,e916790589,20,179.0,1,3580.0,0,3
38897,e91909b539,23,34517.0,8,793891.0,1,3
38898,e91c8ca886,1430,399.28,4,570970.3999999999,0,3
38899,e921d3bdcc,998,6700.0,1,6686600.0,0,3
38900,e921ed9bc6,10,249.0,1,2490.0,0,3
38901,e922750c13,5,1080.0,1,5400.0,0,3
38902,e922bbf710,21,944.0,1,19824.0,0,3
38903,e92490ddfb,100,916.03,1,91603.0,0,3
38904,e92712d6f1,1,250.0,1,250.0,0,3
38905,e928b60d4a,1,799.0,1,799.0,0,3
38906,e9290241f6,1,300.0,1,300.0,0,3
38907,e92a950352,7,3265.0,4,22855.0,0,3
38908,e92c497e1d,6,613.0,3,3678.0,0,3
38909,e92cbdbd3f,18,1546.0,3,27828.0,0,3
38910,e92dfc5538,1,700.0,1,700.0,0,3
38911,e92f5ee9eb,210,685.4300000000001,2,143940.30000000002,0,3
38912,e9306e1d38,12,109.25,1,1311.0,0,3
38913,e930d3a784,149,2706.31,3,403240.19,0,3
38914,e930e3dbe3,1,450.0,1,450.0,0,3
38915,e93272c940,69,120.0,1,8280.0,0,3
38916,e9329558d7,50,131.94,1,6597.0,0,3
38917,e932d8ecf8,0,490.09000000000003,8,0.0,0,3
38918,e93562dc5a,6,643.1,2,3858.6000000000004,0,3
38919,e936950399,15,2236.5,1,33547.5,0,3
38920,e937d70c12,3006,3223.06,7,9688518.36,1,0
38921,e93e7b4ab6,12,288.0,2,3456.0,0,3
38922,e9425c9b16,492,3094.0200000000004,4,1522257.8400000003,0,3
38923,e947f8f41b,1,39870.0,1,39870.0,0,3
38924,e949ff720c,1,1599.0,1,1599.0,0,3
38925,e94a4342e6,1,748.0,1,748.0,0,3
38926,e94c1f9c86,6,7964.17,6,47785.020000000004,0,3
38927,e94d308e29,42,449.0,1,18858.0,0,3
38928,e94d4ca0d4,3,189.0,1,567.0,0,3
38929,e94e31aab4,9598,2500.81,5,24002774.38,3,4
38930,e94f951d46,11,639.0,2,7029.0,0,3
38931,e95155f2e3,23,920.0,2,21160.0,0,3
38932,e9527c7f2b,283,3021.0,11,854943.0,1,0
38933,e953c0f9ad,2,289.0,1,578.0,0,3
38934,e9544f0635,11,7173.0,7,78903.0,0,3
38935,e954adae4c,1,559.0,1,559.0,0,3
38936,e95561e697,396,2758.95,4,1092544.2,0,3
38937,e95b3480ed,1494,3158.21,31,4718365.74,5,1
38938,e95eec06b6,149,1105.0,4,164645.0,0,3
38939,e96028553b,12,199.0,1,2388.0,0,3
38940,e9610d9a9e,7,1199.0,1,8393.0,0,3
38941,e962f3f012,53,1018.0,3,53954.0,0,3
38942,e964632e58,39,299.11,2,11665.29,0,3
38943,e96a02426f,1,4750.0,1,4750.0,0,3
38944,e970ac1849,1,1188.0,1,1188.0,0,3
38945,e97305cdd6,2,1469.0,2,2938.0,0,3
38946,e9784ea8a6,0,298.0,1,0.0,0,3
38947,e97a8d0eaf,2,399.0,1,798.0,0,3
38948,e97b7675a7,137,717.0,2,98229.0,0,3
38949,e97e94408b,1,500.0,1,500.0,0,3
38950,e97f72beb5,11,12448.0,2,136928.0,0,3
38951,e980f4dada,4414,575.21,2,2538976.94,0,0
38952,e981b2c7fa,24,142.0,1,3408.0,0,3
38953,e983d5aee0,3,1899.0,1,5697.0,0,3
38954,e984c74ddb,1,18000.0,1,18000.0,0,3
38955,e984d99cc0,96,1039.76,3,99816.95999999999,0,3
38956,e9852f7678,37,2083.2,17,77078.4,1,0
38957,e9857889ca,82,12431.0,26,1019342.0,1,0
38958,e987376fe0,200,286.01,1,57202.0,0,3
38959,e98748407b,1,230.0,1,230.0,0,3
38960,e9894c3837,6,1041.0,3,6246.0,0,3
38961,e9928c783d,3,1999.0,1,5997.0,0,3
38962,e992dd9397,84,13693.0,8,1150212.0,1,3
38963,e996312427,16113,658.0,2,10602354.0,3,4
38964,e996eee8ce,8,1950.0,1,15600.0,0,3
38965,e9978c5eda,2079,14071.4,21,29254440.599999998,5,1
38966,e99968af49,13,505.75,2,6574.75,0,3
38967,e99b8296cc,69,389.0,2,26841.0,0,3
38968,e99cc44a7d,167,4170.0,4,696390.0,0,3
38969,e99d1dfe4e,4,650.0,1,2600.0,0,3
38970,e99e6d57e9,10,3107.0,10,31070.0,1,0
38971,e99f3a8736,99,1355.25,1,134169.75,0,3
38972,e99f8f7a6a,96,18990.0,10,1823040.0,1,0
38973,e9a01c9497,18,8034.0,17,144612.0,1,0
38974,e9a14d3c3c,1,2300.0,1,2300.0,0,3
38975,e9a1d320ba,10700,1060.44,2,11346708.0,3,0
38976,e9a64dba89,13,2704.98,9,35164.74,1,0
38977,e9a8fcd3bc,1,1599.0,1,1599.0,0,3
38978,e9aa6b5ef9,70,18444.0,6,1291080.0,0,3
38979,e9ac069bdc,853,360.0,1,307080.0,0,3
38980,e9ae750ebe,4799,579.89,1,2782892.11,0,0
38981,e9aea3f8bb,29,1452.6,2,42125.399999999994,0,3
38982,e9affcf18f,1,225.0,1,225.0,0,3
38983,e9b1abba49,12,350.0,1,4200.0,0,3
38984,e9b228c33d,110,233.83,1,25721.300000000003,0,3
38985,e9b356d1b5,4,1471.55,1,5886.2,0,3
38986,e9b3e6d62a,1,999.0,1,999.0,0,3
38987,e9b6e2f01c,4,4497.0,3,17988.0,0,3
38988,e9b880170d,74,5611.8,1,415273.2,0,3
38989,e9b9158f35,7,463.16,1,3242.1200000000003,0,3
38990,e9bab42d4d,2,30000.0,2,60000.0,0,3
38991,e9bab8fe7b,43,199.2,1,8565.6,0,3
38992,e9bd4d3656,10,99.0,1,990.0,0,3
38993,e9c2144e65,2,3300.0,1,6600.0,0,3
38994,e9c22bdf9b,1,14279.0,1,14279.0,0,3
38995,e9c27f8750,664,1136.02,2,754317.28,0,3
38996,e9c2d4a082,1,100.0,1,100.0,0,3
38997,e9c4777e3c,243,218.10999999999999,2,53000.729999999996,0,3
38998,e9c5034afb,329,1434.94,2,472095.26,0,3
38999,e9c61ed31b,212,10575.24,9,2241950.88,1,0
39000,e9c88151ec,37,291.44,2,10783.28,0,3
39001,e9c93e4baf,118,182.9,2,21582.2,0,3
39002,e9c95f905b,1,650.0,1,650.0,0,3
39003,e9cb539a9a,10,31485.0,1,314850.0,0,3
39004,e9ccc8b028,1,1650.0,1,1650.0,0,3
39005,e9cf74340c,1,2100.0,1,2100.0,0,3
39006,e9d162d825,167,22852.07,21,3816295.69,1,0
39007,e9d24a4ce1,8,1465.0,1,11720.0,0,3
39008,e9d329470b,1,32999.0,1,32999.0,0,3
39009,e9d53999d5,1,1800.0,1,1800.0,0,3
39010,e9d7b9a0aa,4687,6477.89,13,30361870.43,3,1
39011,e9d87fb9d2,1,118.68,1,118.68,0,3
39012,e9da0db60c,1631,2893.92,3,4719983.5200000005,0,3
39013,e9dae3d7ba,2,2300.0,1,4600.0,0,3
39014,e9db159469,1,7500.0,1,7500.0,0,3
39015,e9df113657,2,1200.0,1,2400.0,0,3
39016,e9dfd80859,111,5755.65,1,638877.1499999999,0,3
39017,e9e0980f7c,25,2926.0,4,73150.0,0,3
39018,e9e151ec72,27,513.0,3,13851.0,0,3
39019,e9e1b06c3b,81,2047.0,3,165807.0,0,3
39020,e9e31cfeca,0,418.32,2,0.0,0,3
39021,e9e35e6a4f,100,380.0,1,38000.0,0,3
39022,e9e7740578,103,2955.85,7,304452.55,0,3
39023,e9e888ceea,1,5959.0,1,5959.0,0,3
39024,e9eb1d9f25,12,189.05,1,2268.6000000000004,0,3
39025,e9eee62544,4,279.0,1,1116.0,0,3
39026,e9ef6da7a5,3,1850.0,2,5550.0,0,3
39027,e9eff14b1f,7,27100.0,4,189700.0,0,3
39028,e9f03e71b1,3,780.0,3,2340.0,0,3
39029,e9f1882a28,1,850.0,1,850.0,0,3
39030,e9f3ce1b75,99,11795.0,7,1167705.0,0,3
39031,e9f4ad8bb8,0,168.0,1,0.0,0,3
39032,e9f5f81e9c,9,280.4,1,2523.6,0,3
39033,e9f6fa136c,1,600.0,1,600.0,0,3
39034,e9f8460962,6,347.0,1,2082.0,0,3
39035,e9fa376bda,2,340.0,2,680.0,0,3
39036,e9fcbe6948,1,280.0,1,280.0,0,3
39037,e9fdb6a6a8,13,868.49,2,11290.37,0,3
39038,e9fe7becf3,47,5380.5,16,252883.5,1,0
39039,ea007d7b04,19,999.9,1,18998.1,0,3
39040,ea00dfc090,11,279.0,1,3069.0,0,3
39041,ea0173737d,1,15000.0,1,15000.0,0,3
39042,ea03143323,2,450.0,1,900.0,0,3
39043,ea03d93108,24,344.3,4,8263.2,0,3
39044,ea04dd395e,54,249.0,1,13446.0,0,3
39045,ea0592e73b,1,465.0,1,465.0,0,3
39046,ea063a44ea,1,4200.0,1,4200.0,0,3
39047,ea074c9cf7,110,766.0,3,84260.0,0,3
39048,ea0825e01d,135,399.0,1,53865.0,0,3
39049,ea08e1c808,66,131.88,1,8704.08,0,3
39050,ea0affce4d,104,1181.93,7,122920.72,0,3
39051,ea0b210020,6,1550.0,1,9300.0,0,3
39052,ea0dd42f10,1,1000.0,1,1000.0,0,3
39053,ea100f4edd,1,7000.0,1,7000.0,0,3
39054,ea1042b0b3,39,1900.0,2,74100.0,0,3
39055,ea1091ae5c,7,933.94,1,6537.58,0,3
39056,ea10a1c1aa,115,3082.94,5,354538.10000000003,0,3
39057,ea118cad03,1,379.0,1,379.0,0,3
39058,ea12785837,34,298.0,1,10132.0,0,3
